Algorithm,Function,Mean,Std,Convergence
MPEDE,F18,1804.066,0.656,100:5210.544;200:1836.259;300:1807.894;400:1805.144;500:1804.066
MPEDE,F19,1920.985,4.519,100:1962.476;200:1935.712;300:1928.185;400:1925.211;500:1921.036
MPEDE,F20,2100,0,100:2267.0;200:2105.239;300:2100.144;400:2100.005;500:2100.0
MPEDE,F21,2200.01,0.024,100:2211.133;200:2202.836;300:2200.471;400:2200.082;500:2200.01
MPEDE,F22,2303.339,17.95,100:2509.008;200:2322.937;300:2305.71;400:2303.448;500:2303.339
MPEDE,F23,2400.001,0.003,100:2539.841;200:2409.248;300:2400.679;400:2400.022;500:2400.001
MPEDE,F24,2902.267,10.348,100:2911.086;200:2902.964;300:2902.534;400:2902.357;500:2902.267
MPEDE,F25,2531.151,116.558,100:2554.638;200:2532.803;300:2531.267;400:2531.156;500:2531.152
MPEDE,F26,2990.332,0.376,100:3000.144;200:2992.947;300:2990.889;400:2990.421;500:2990.333
MPEDE,F27,2700,0,100:2801.006;200:2709.683;300:2700.176;400:2700.006;500:2700.0
MPEDE,F28,3833.623,43.23,100:13186.066;200:4437.073;300:3916.813;400:3850.715;500:3833.717
MPEDE,F29,4988.963,1082.114,100:2100186.709;200:70614.584;300:9034.148;400:6170.297;500:4989.439
RL-DE,F1,100,0,0:11177108050.567;100:67847.833;200:121.767;300:100.0;400:100.0;500:100.0
RL-DE,F2,200,0,0:31978.367;100:201.667;200:200.0;300:200.0;400:200.0;500:200.0
RL-DE,F3,302.923,1.763,0:1356.067;100:306.367;200:303.467;300:302.933;400:302.933;500:302.933
RL-DE,F4,404.776,1.485,0:14199.867;100:442.4;200:432.5;300:427.933;400:424.433;500:404.8
RL-DE,F5,500,0,0:500.0;100:500.0;200:500.0;300:500.0;400:500.0;500:500.0
RL-DE,F6,615.22,1.689,0:313017.433;100:655.2;200:641.333;300:637.6;400:634.333;500:615.367
RL-DE,F7,716.487,4.901,0:900.067;100:740.367;200:732.3;300:728.4;400:726.267;500:716.5
RL-DE,F8,800,0,0:808.767;100:800.0;200:800.0;300:800.0;400:800.0;500:800.0
RL-DE,F9,1128.822,146.155,0:3209.8;100:2239.033;200:2114.867;300:1971.2;400:1880.933;500:1128.833
RL-DE,F10,1002.592,10.885,0:28072103.333;100:1352.767;200:1017.633;300:1010.0;400:1008.367;500:1002.6
RL-DE,F11,1134.967,78.125,0:1338473989.067;100:34648.8;200:1510.367;300:1143.567;400:1135.0;500:1134.8
RL-DE,F12,1204.936,1.043,0:506000301.9;100:1759.533;200:1221.467;300:1213.133;400:1211.333;500:1205.0
RL-DE,F13,1316.206,6.413,0:552183.833;100:1395.567;200:1339.133;300:1331.833;400:1329.667;500:1316.2
RL-DE,F14,1400.611,0.287,0:44444650.1;100:1760.367;200:1410.367;300:1405.567;400:1403.6;500:1400.667
RL-DE,F15,1529.235,108.328,0:1324853.6;100:1543.433;200:1530.133;300:1529.633;400:1529.233;500:1529.167
RL-DE,F16,1640.605,54.075,0:1057559491.367;100:1680.433;200:1653.833;300:1649.367;400:1646.3;500:1640.667
RL-DE,F17,1703.964,6.571,0:75998272.433;100:1822.767;200:1722.5;300:1715.867;400:1711.067;500:1703.933
RL-DE,F18,1801.831,0.338,0:11165017708.033;100:1808.367;200:1804.233;300:1802.933;400:1802.4;500:1801.9
RL-DE,F19,1923.075,4.009,0:4103.833;100:1964.167;200:1940.467;300:1933.967;400:1930.133;500:1923.067
RL-DE,F20,2100,0,0:6672.867;100:2101.7;200:2100.0;300:2100.0;400:2100.0;500:2100.0
RL-DE,F21,2200.046,0.249,0:2270.767;100:2201.233;200:2200.033;300:2200.033;400:2200.033;500:2200.033
RL-DE,F22,2306.667,24.944,0:4912.567;100:2310.7;200:2306.667;300:2306.667;400:2306.667;500:2306.667
RL-DE,F23,2500,0,0:7818.433;100:2503.433;200:2500.0;300:2500.0;400:2500.0;500:2500.0
RL-DE,F24,2878.872,1.115,0:3564.067;100:2880.733;200:2879.8;300:2879.767;400:2879.733;500:2878.6
RL-DE,F25,2963.09,5.272,0:3479.367;100:2963.3;200:2962.967;300:2962.967;400:2962.967;500:2962.967
RL-DE,F26,2992.563,3.249,0:3257.0;100:2994.033;200:2992.933;300:2992.933;400:2992.933;500:2992.933
RL-DE,F27,2700,0,0:3517.9;100:2702.867;200:2700.0;300:2700.0;400:2700.0;500:2700.0
RL-DE,F28,3831.846,32.311,0:6525178203.867;100:3994.267;200:3864.933;300:3847.967;400:3840.933;500:3831.767
RL-DE,F29,4774.298,777.96,0:2428031651.733;100:19023.267;200:6342.133;300:5021.567;400:4829.5;500:4774.233
LSHADE,F1,100,0,1:28539910945.544;100:2582.679;200:100.0;300:100.0;400:100.0;500:100.0;600:100.0;700:100.0;800:100.0;900:100.0;1000:100.0;1100:100.0;1200:100.0;1300:100.0;1400:100.0;1500:100.0;1600:100.0
LSHADE,F2,200,0,1:2603071.752;100:208.199;200:200.0;300:200.0;400:200.0;500:200.0;600:200.0;700:200.0;800:200.0;900:200.0;1000:200.0;1100:200.0;1200:200.0;1300:200.0;1400:200.0;1500:200.0;1600:200.0
LSHADE,F3,302.392,1.953,1:2464.18;100:305.742;200:302.77;300:302.392;400:302.392;500:302.392;600:302.392;700:302.392;800:302.392;900:302.392;1000:302.392;1100:302.392;1200:302.392;1300:302.392;1400:302.392;1500:302.392;1600:302.392
LSHADE,F4,402.214,1.065,1:21036.011;100:437.875;200:415.807;300:408.757;400:406.035;500:404.483;600:403.445;700:402.949;800:402.702;900:402.528;1000:402.466;1100:402.42;1200:402.366;1300:402.345;1400:402.3;1500:402.222;1600:402.217
LSHADE,F5,500,0,1:500.012;100:500.0;200:500.0;300:500.0;400:500.0;500:500.0;600:500.0;700:500.0;800:500.0;900:500.0;1000:500.0;1100:500.0;1200:500.0;1300:500.0;1400:500.0;1500:500.0;1600:500.0
LSHADE,F6,612.122,0.928,1:607796.9;100:654.875;200:626.923;300:618.689;400:616.234;500:614.165;600:613.537;700:613.047;800:612.83;900:612.594;1000:612.392;1100:612.311;1200:612.204;1300:612.175;1400:612.162;1500:612.144;1600:612.137
LSHADE,F7,753.2,15.237,1:922.164;100:758.01;200:754.367;300:753.432;400:753.205;500:753.201;600:753.201;700:753.201;800:753.2;900:753.2;1000:753.2;1100:753.2;1200:753.2;1300:753.2;1400:753.2;1500:753.2;1600:753.2
LSHADE,F8,801.548,0.714,1:807.444;100:801.548;200:801.548;300:801.548;400:801.548;500:801.548;600:801.548;700:801.548;800:801.548;900:801.548;1000:801.548;1100:801.548;1200:801.548;1300:801.548;1400:801.548;1500:801.548;1600:801.548
LSHADE,F9,1840.955,691.057,1:4584.412;100:2135.344;200:1979.703;300:1923.476;400:1878.246;500:1865.443;600:1853.954;700:1850.782;800:1850.225;900:1846.556;1000:1845.703;1100:1844.168;1200:1843.967;1300:1842.152;1400:1842.128;1500:1841.953;1600:1841.023
LSHADE,F10,1000.945,1.496,1:305786237.174;100:1124.916;200:1016.144;300:1013.937;400:1011.052;500:1007.232;600:1004.695;700:1003.209;800:1002.461;900:1001.791;1000:1001.387;1100:1001.099;1200:1000.983;1300:1000.955;1400:1000.948;1500:1000.945;1600:1000.945
LSHADE,F11,1149.537,99.648,1:10277983539.792;100:1719.794;200:1149.537;300:1149.537;400:1149.537;500:1149.537;600:1149.537;700:1149.537;800:1149.537;900:1149.537;1000:1149.537;1100:1149.537;1200:1149.537;1300:1149.537;1400:1149.537;1500:1149.537;1600:1149.537
LSHADE,F12,2246.568,565.733,1:8776000.999;100:512645.792;200:442434.903;300:92840.479;400:39825.012;500:29141.338;600:23590.484;700:13588.667;800:3988.493;900:3188.357;1000:2988.275;1100:2958.229;1200:2821.27;1300:2621.242;1400:2262.209;1500:2262.179;1600:2246.568
LSHADE,F13,1317.932,7.33,1:2442683.878;100:1341.949;200:1326.467;300:1323.675;400:1321.992;500:1320.642;600:1320.125;700:1319.335;800:1318.998;900:1318.781;1000:1318.613;1100:1318.382;1200:1318.283;1300:1318.132;1400:1318.125;1500:1318.039;1600:1317.986
LSHADE,F14,1465.235,37.638,1:277027523.083;100:1086321.113;200:193949.918;300:103602.014;400:60692.824;500:50054.301;600:45003.695;700:15264.242;800:5961.423;900:4645.254;1000:3054.209;1100:2687.195;1200:2258.187;1300:1866.179;1400:1669.176;1500:1466.236;1600:1465.235
LSHADE,F15,1500.394,0.259,1:7585705489.599;100:3945.453;200:1502.077;300:1501.018;400:1500.562;500:1500.43;600:1500.421;700:1500.411;800:1500.407;900:1500.404;1000:1500.402;1100:1500.4;1200:1500.399;1300:1500.398;1400:1500.396;1500:1500.395;1600:1500.395
LSHADE,F16,1621.683,0.814,1:76276025407736.03;100:1647.061;200:1633.282;300:1627.073;400:1625.275;500:1623.817;600:1623.283;700:1622.694;800:1622.599;900:1622.465;1000:1622.356;1100:1622.302;1200:1622.032;1300:1621.955;1400:1621.811;1500:1621.737;1600:1621.685
LSHADE,F17,1706.459,9.192,1:4330560581.115;100:87631.816;200:2659.683;300:1707.019;400:1706.568;500:1706.535;600:1706.526;700:1706.513;800:1706.503;900:1706.491;1000:1706.485;1100:1706.477;1200:1706.477;1300:1706.477;1400:1706.467;1500:1706.462;1600:1706.459
LSHADE,F18,1800.767,0.242,1:6.790133400030715e+16;100:4391044.614;200:4390909.619;300:123522.025;400:1802.396;500:1801.849;600:1801.568;700:1801.351;800:1801.26;900:1801.139;1000:1801.053;1100:1800.976;1200:1800.944;1300:1800.915;1400:1800.816;1500:1800.794;1600:1800.779
LSHADE,F19,1903.261,3.683,1:12230.909;100:1976.984;200:1925.943;300:1919.411;400:1914.558;500:1910.293;600:1908.501;700:1907.118;800:1906.227;900:1904.582;1000:1904.31;1100:1903.883;1200:1903.719;1300:1903.577;1400:1903.534;1500:1903.505;1600:1903.478
LSHADE,F20,2140.944,50.147,1:20389.033;100:2157.183;200:2146.945;300:2143.617;400:2142.114;500:2141.628;600:2141.297;700:2141.183;800:2141.1;900:2141.057;1000:2141.003;1100:2140.99;1200:2140.975;1300:2140.969;1400:2140.953;1500:2140.95;1600:2140.945
LSHADE,F21,2200.699,1.686,1:4154.451;100:2205.414;200:2203.027;300:2203.027;400:2203.027;500:2202.974;600:2202.97;700:2201.768;800:2201.086;900:2200.747;1000:2200.707;1100:2200.7;1200:2200.699;1300:2200.699;1400:2200.699;1500:2200.699;1600:2200.699
LSHADE,F22,2466.719,500.156,1:16036.025;100:2638.253;200:2473.662;300:2473.648;400:2473.648;500:2473.648;600:2473.648;700:2473.648;800:2473.648;900:2473.648;1000:2473.648;1100:2473.648;1200:2473.648;1300:2473.648;1400:2467.741;1500:2467.741;1600:2466.719
LSHADE,F23,2410,30,1:12299.788;100:2517.645;200:2410.107;300:2410.0;400:2410.0;500:2410.0;600:2410.0;700:2410.0;800:2410.0;900:2410.0;1000:2410.0;1100:2410.0;1200:2410.0;1300:2410.0;1400:2410.0;1500:2410.0;1600:2410.0
LSHADE,F24,2883.701,11.657,1:4116.025;100:2885.114;200:2884.173;300:2883.935;400:2883.83;500:2883.784;600:2883.768;700:2883.746;800:2883.738;900:2883.735;1000:2883.719;1100:2883.714;1200:2883.71;1300:2883.71;1400:2883.707;1500:2883.702;1600:2883.701
LSHADE,F25,2830.393,216.434,1:6365.402;100:2860.807;200:2830.665;300:2830.595;400:2830.595;500:2830.595;600:2830.393;700:2830.393;800:2830.393;900:2830.393;1000:2830.393;1100:2830.393;1200:2830.393;1300:2830.393;1400:2830.393;1500:2830.393;1600:2830.393
LSHADE,F26,2997.836,8.297,1:5213.586;100:3005.037;200:2997.9;300:2997.836;400:2997.836;500:2997.836;600:2997.836;700:2997.836;800:2997.836;900:2997.836;1000:2997.836;1100:2997.836;1200:2997.836;1300:2997.836;1400:2997.836;1500:2997.836;1600:2997.836
LSHADE,F27,2850.753,230.308,1:5086.866;100:2907.524;200:2850.766;300:2850.753;400:2850.753;500:2850.753;600:2850.753;700:2850.753;800:2850.753;900:2850.753;1000:2850.753;1100:2850.753;1200:2850.753;1300:2850.753;1400:2850.753;1500:2850.753;1600:2850.753
LSHADE,F28,4870.203,2331.401,1:136332658014;100:140644.66;200:88565.932;300:68728.426;400:52665.917;500:48274.441;600:24583.641;700:16872.986;800:14872.646;900:10854.309;1000:8472.121;1100:6487.831;1200:5871.57;1300:5271.39;1400:4970.933;1500:4880.765;1600:4870.203
LSHADE,F29,4669.055,1342.154,1:63878098856.0;100:739658.65;200:413429.63;300:132404.15;400:74132.637;500:52524.324;600:41324.239;700:32400.228;800:14687.224;900:13436.223;1000:12102.223;1100:6721.262;1200:5449.262;1300:4712.63;1400:4690.316;1500:4679.093;1600:4669.055
